RecordID,RecordSubID_old,RecordSubID_new,Treatment,Treatment_Type,TimeSinceFire_years,Study_Severity,Authors,Title,DOI,StudyType,VegCover,Region,Lat,Lon,LiveC_Binary_Measurements,DeadC_Binary_Measurements,SoilC_Binary_Measurements,GPP_Binary_Measurements,Respiration_Binary_Measurements,NEP_Binary_Measurements,NPP_Binary_Measurements,VegChange_Binary_Measurements,N_Binary_Measurements,MCB_Binary_Measurements,Emissions_Binary_Measurements,Mortality_Binary_Measurements,LiveC_units_StockData,DeadC_units_StockData,SoilC_units_StockData,SoilDepth_cm_StockData,MCB_units_StockData,Roots_units_StockData,TotalBG_units_StockData,TotalAG_units_StockData,TEC_Units_StockData,NPP_units_FluxData,GPP_units_FluxData,Resp_units_FluxData,NEP_units_FluxData,EmissionsUnits_EmissionsData,Description_StockData,Description_text_StockData,LiveC_StockData,DeadC_StockData,TotalSoilC_StockData,MCB_StockData,RootC_StockData,TotalBelowgroundC_StockData,TotalAbovegroundC_StockData,TEC_StockData,NPP_FluxData,ANPP_FluxData,BNPP_FluxData,GPP_FluxData,Sresp_FluxData,Ra_FluxData,Rh_FluxData,Reco_FluxData,NEP_FluxData,NBP_FluxData,LiveC_EmissionsData,DeadC_EmissionsData,TotalAboveC_EmissionsData,TotalBelowC_EmissionsData,PyrogenicC_EmissionsData,TotEmissions_EmissionsData,UniqueID,Biome,Biome_simple,LiveC_StockData_MgC_ha,DeadC_StockData_MgC_ha,TotalSoilC_StockData_MgC_ha,TotalSoilC_StockData_MgC_ha_scaled,TotalSoilC_StockData_percent,MCB_StockData_percent,RootC_StockData_MgC_ha,TotalBelowgroundC_StockData_MgC_ha,TotalBelowgroundC_StockData_percent,TotalAbovegroundC_StockData_MgC_ha,TotalAbovegroundC_StockData_percent,TEC_StockData_MgC_ha,NPP_FluxData_g_m2,NPP_FluxData_g_m2_unit,ANPP_FluxData_g_m2,ANPP_FluxData_g_m2_unit,BNPP_FluxData_g_m2,BNPP_FluxData_g_m2_unit,GPP_FluxData_g_m2,GPP_FluxData_g_m2_unit,Sresp_FluxData_g_m2,Sresp_FluxData_g_m2_unit,Ra_FluxData_g_m2,Ra_FluxData_g_m2_unit,Rh_FluxData_g_m2,Rh_FluxData_g_m2_unit,Reco_FluxData_g_m2,Reco_FluxData_g_m2_unit,NEP_FluxData_g_m2,NEP_FluxData_g_m2_unit,NBP_FluxData_g_m2,NBP_FluxData_g_m2_unit,LiveC_EmissionsData_g_m2,DeadC_EmissionsData_g_m2,TotalAboveC_EmissionsData_g_m2,TotalBelowC_EmissionsData_g_m2,PyrogenicC_EmissionsData_g_m2,TotEmissions_EmissionsData_g_m2
1070,3,6,Burn,Burned,28,Mixed,"Oliveras, Imma; Roman-Cuesta, Rosa M.; Urquiaga-Flores, Erickson; Loayza, Jose A. Quintano; Kala, Jose; Huaman, Vicky; Lizarraga, Nohemi; Sans, Guissela; Quispe, Katia; Lopez, Efrain; Lopez, David; Cuba Torres, Israel; Enquist, Brian J.; Malhi, Yadvinder",Fire effects and ecological recovery pathways of tropical montane cloud forests along a time chronosequence,10.1016/j.scitotenv.2016.02.086,Wildfire,tropical montane cloud forest,Peru,-13.53,-70.8,1,1,1,0,0,0,0,0,0,0,0,0,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,,,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,MgC_per_hectare,,,,,,Burned,,41.8,26.1,90.3,,10.9,101.2,46.8,295.3,,,,,,,,,,,,,,,,,1070_3,Tropical & Subtropical Moist Broadleaf Forests,TropicalForest,41.8,26.1,90.3,,,,10.9,101.2,,46.8,,295.3,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,1,1,Control,Unburned,55,,"Orwin, Kate H.; Ostle, Nicholas J.",Moss species effects on peatland carbon cycling after fire - Orwin - 2012 - Functional Ecology - Wiley Online Library,10.5194/bg-18-285-2021,Experimental Burn,peatland,England,54.65,-2.45,0,0,0,0,1,1,0,0,1,0,0,0,,,,,,,,,,,,gCO2_per_m2_per_hr,gCO2_per_m2_per_hr,,Unburned,no fire events since 1954,,,,,,,,,,,,,,,,0.32,-0.12,,,,,,,,1077_1,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,,,,,,,,,,,hr,,hr,,hr,0.087325608,hr,-0.032747103,hr,,hr,,,,,,
1077,1,2,Burn,LowFrequency,55,,"Orwin, Kate H.; Ostle, Nicholas J.",Moss species effects on peatland carbon cycling after fire - Orwin - 2012 - Functional Ecology - Wiley Online Library,10.5194/bg-18-285-2021,Experimental Burn,peatland,England,54.65,-2.45,0,0,0,0,1,1,0,0,1,0,0,0,,,,,,,,,,,,gCO2_per_m2_per_hr,gCO2_per_m2_per_hr,,LowFrequency,every 20 years,,,,,,,,,,,,,,,,0.36,-0.25,,,,,,,,1077_1,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,,,,,,,,,,,hr,,hr,,hr,0.098241309,hr,-0.068223131,hr,,hr,,,,,,
1077,1,3,Burn,ModFrequency,55,,"Orwin, Kate H.; Ostle, Nicholas J.",Moss species effects on peatland carbon cycling after fire - Orwin - 2012 - Functional Ecology - Wiley Online Library,10.5194/bg-18-285-2021,Experimental Burn,peatland,England,54.65,-2.45,0,0,0,0,1,1,0,0,1,0,0,0,,,,,,,,,,,,gCO2_per_m2_per_hr,gCO2_per_m2_per_hr,,ModFrequency,every 10 years,,,,,,,,,,,,,,,,0.38,-0.24,,,,,,,,1077_1,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,,,,,,,,,,,hr,,hr,,hr,0.103699159,hr,-0.065494206,hr,,hr,,,,,,
1139,1,1,Control,Unburned,2,High,"Potter, Christopher",Ecosystem carbon emissions from 2015 forest fires in interior Alaska,10.1186/s13021-017-0090-0,Wildfire,,Alaska,65.8,-152.27,0,0,1,0,0,0,0,0,1,0,0,0,,,kgC_per_m2,30,,,,,,,,,,,Unburned,,,,41.5,,,,,,,,,,,,,,,,,,,,,,1139_1,Tundra,AlpineBorealForest,,,415,222.2558035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,1,2,Burn,HighSeverity,2,High,"Potter, Christopher",Ecosystem carbon emissions from 2015 forest fires in interior Alaska,10.1186/s13021-017-0090-0,Wildfire,,Alaska,65.8,-152.27,0,0,1,0,0,0,0,0,1,0,0,0,,,kgC_per_m2,30,,,,,,,,,,,HighSeverity,,,,17.1,,,,,,,,,,,,,,,,,,,,,,1139_1,Tundra,AlpineBorealForest,,,171,91.58010218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,1,1,Control,Reconstructed,0.02,Mixed,"Poulter, B; Christensen, NL; Halpin, PN",Carbon emissions from a temperate peat fire and its relevance to interannual variability of trace atmospheric greenhouse gases - Poulter - 2006 - Journal of Geophysical Research: Atmospheres - Wiley Online Library,10.1029/2005JD006455,Wildfire,temperate peatland,North Carolina,35.5,-76,0,0,0,0,0,0,0,0,0,0,1,0,,,,0.1,,,,,,,,,,Tg_perC,Reconstructed,from preburn image,,,,,,,,,,,,,,,,,,,,,,,,,1142_1,"Temperate Grasslands, Savannas & Shrublands",TemperateGrassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,1,2,Burn,Burned,0.02,Mixed,"Poulter, B; Christensen, NL; Halpin, PN",Carbon emissions from a temperate peat fire and its relevance to interannual variability of trace atmospheric greenhouse gases - Poulter - 2006 - Journal of Geophysical Research: Atmospheres - Wiley Online Library,10.1029/2005JD006455,Wildfire,temperate peatland,North Carolina,35.5,-76,0,0,0,0,0,0,0,0,0,0,1,0,,,,0.1,,,,,,,,,,Tg_perC,Burned,from postburn image 2 months after,,,,,,,,,,,,,,,,,,,,,0.705,3.05,,3.76,1142_1,"Temperate Grasslands, Savannas & Shrublands",TemperateGrassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,,1,Control,Unburned,,,"Sannigrahi, Srikanta; Pilla, Francesco; Basu, Bidroha; Basu, Arunima Sarkar; Sarkar, Konika; Chakraborti, Suman; Joshi, Pawan Kumar; Zhang, Qi; Wang, Ying; Bhatt, Sandeep; Bhatt, Anand; Jha, Shouvik; Keesstra, Saskia; Roy, P. S.",Examining the effects of forest fire on terrestrial carbon emission and ecosystem production in India using remote sensing approaches,10.1016/j.scitotenv.2020.138331,,,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unburned,,,,,,,,,,,,,,,,,,,,,,,,,,1238_NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,1,1,Control,Unburned,0.1,Mixed,"Santos, AJB; Silva, GTDA; Miranda, HS; Miranda, AC; Lloyd, J","Effects of fire on surface carbon, energy and water vapour fluxes over campo sujo savanna in central Brazil",10.1111/j.1365-2435.2003.00790.x,RxFire,campo sujo savanna,Brazil,-15.56,-47.51,0,0,0,1,1,1,0,0,0,0,0,1,,molC_per_m2_per_year,,,,,,,,,molC_per_m2_per_yr,,24,,Unburned,had not been burned for 4 years,,0,,,,,,,,,,106,,,,82,,,,,,,,,1245_1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,,,,,,,,,,,,,,,,,,,1273.06,yr,,,,,,,,,,,,,,,,,,
1245,1,2,Burn,Burned,0.1,Mixed,"Santos, AJB; Silva, GTDA; Miranda, HS; Miranda, AC; Lloyd, J","Effects of fire on surface carbon, energy and water vapour fluxes over campo sujo savanna in central Brazil",10.1111/j.1365-2435.2003.00790.x,RxFire,campo sujo savanna,Brazil,-15.56,-47.51,0,0,0,1,1,1,0,0,0,0,0,1,,molC_per_m2_per_year,,,,,,,,,molC_per_m2_per_yr,,24,,Burned,,,26,,,,,,,,,,135,,,,95,38,,,,,,,,1245_1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,,,,,,,,,,,,,,,,,,,1621.35,yr,,,,,,,,,,,,,,,,,,
1328,1,1,Control,Unburned,16,Mixed,"Smith, D. R.; Kaduk, J. D.; Balzter, H.; Wooster, M. J.; Mottram, G. N.; Hartley, G.; Lynham, T. J.; Studens, J.; Curry, J.; Stocks, B. J.",Soil surface CO2 flux increases with successional time in a fire scar chronosequence of Canadian boreal jack pine forest,10.1029/2019GB006218,RxFire,boreal jack pine forest,Canada,46.47,-83.2,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,umolCO2_per_m2_per_sec,,,Unburned,not subject to 2007 burn,,,,,,,,,,,,,0.91,,,,,,,,,,,,1328_1,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,,,,,,,,,,1.09291E-05,sec,,sec,,sec,,sec,,,,,,,,,,
1328,2,2,Control,Unburned,59,Mixed,"Smith, D. R.; Kaduk, J. D.; Balzter, H.; Wooster, M. J.; Mottram, G. N.; Hartley, G.; Lynham, T. J.; Studens, J.; Curry, J.; Stocks, B. J.",Soil surface CO2 flux increases with successional time in a fire scar chronosequence of Canadian boreal jack pine forest,10.1029/2019GB006218,RxFire,boreal jack pine forest,Canada,46.47,-83.2,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,umolCO2_per_m2_per_sec,,,Unburned,not subject to 2007 burn,,,,,,,,,,,,,1.62,,,,,,,,,,,,1328_2,Temperate Broadleaf & Mixed Forests,TemperateForest,,,,,,,,,,,,,,,,,,,,,1.94562E-05,sec,,sec,,sec,,sec,,,,,,,,,,
1331,1,1,Control,PreFire,0.1,Mixed,"Smith, SM; Newman, S; Garrett, PB; Leeds, JA",Differential effects of surface and peat fire on soil constituents in a degraded wetland of the northern Florida everglades,10.1007/s10342-012-0595-8,Wildfire,wetlands (cattails),Florida,26.3942,-80.8399,0,0,1,0,0,0,0,0,1,0,0,0,,,mgC_per_cm3,10,,,,,,,,,,,PreFire,measurements taken 1 year 3 months prior,,,215,,,,,,,,,,,,,,,,,,,,,,1331_1,Flooded Grasslands & Savannas,FloodedGrassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,2,2,Control,PreFire,0.1,Mixed,"Smith, SM; Newman, S; Garrett, PB; Leeds, JA",Differential effects of surface and peat fire on soil constituents in a degraded wetland of the northern Florida everglades,10.1007/s10342-012-0595-8,Wildfire,wetlands (cattails),Florida,26.3942,-80.8399,0,0,1,0,0,0,0,0,1,0,0,0,,,mgC_per_cm3,10,,,,,,,,,,,PreFire,measurements taken 1 year 3 months prior,,,245,,,,,,,,,,,,,,,,,,,,,,1331_2,Flooded Grasslands & Savannas,FloodedGrassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,1,3,Burn,Burned,0.1,Mixed,"Smith, SM; Newman, S; Garrett, PB; Leeds, JA",Differential effects of surface and peat fire on soil constituents in a degraded wetland of the northern Florida everglades,10.1007/s10342-012-0595-8,Wildfire,wetlands (cattails),Florida,26.3942,-80.8399,0,0,1,0,0,0,0,0,1,0,0,0,,,mgC_per_cm3,10,,,,,,,,,,,Burned,burned by lighting strike surface fire,,,210,,,,,,,,,,,,,,,,,,,,,,1331_1,Flooded Grasslands & Savannas,FloodedGrassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,2,4,Burn,Burned,0.1,Mixed,"Smith, SM; Newman, S; Garrett, PB; Leeds, JA",Differential effects of surface and peat fire on soil constituents in a degraded wetland of the northern Florida everglades,10.1007/s10342-012-0595-8,Wildfire,wetlands (cattails),Florida,26.3942,-80.8399,0,0,1,0,0,0,0,0,1,0,0,0,,,mgC_per_cm3,10,,,,,,,,,,,Burned,burned by lighting strike peat fire,,,160,,,,,,,,,,,,,,,,,,,,,,1331_2,Flooded Grasslands & Savannas,FloodedGrassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,1,1,Control,PreFire,0.5,Low,"Starr, G.; Staudhammer, C. L.; Loescher, H. W.; Mitchell, R.; Whelan, A.; Hiers, J. K.; O'Brien, J. J.",Time series analysis of forest carbon dynamics: recovery of Pinus palustris physiology following a prescribed fire,10.5194/bg-7-1375-2010,RxFire,Pinus palustris,Georgia,31.279,-84.532,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,gC_per_m2_per_yr,,PreFire,,,,,,,,,,,,,,,,,901.9,33.2,,,,,,,,1361_1,"Temperate Grasslands, Savannas & Shrublands",TemperateGrassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,yr,,yr,,,,,,
1361,2,2,Control,PreFire,0.5,Low,"Starr, G.; Staudhammer, C. L.; Loescher, H. W.; Mitchell, R.; Whelan, A.; Hiers, J. K.; O'Brien, J. J.",Time series analysis of forest carbon dynamics: recovery of Pinus palustris physiology following a prescribed fire,10.5194/bg-7-1375-2010,RxFire,Pinus palustris,Georgia,31.279,-84.532,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,gC_per_m2_per_yr,,PreFire,,,,,,,,,,,,,,,,,865.3,5.4,,,,,,,,1361_2,"Temperate Grasslands, Savannas & Shrublands",TemperateGrassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,yr,,yr,,,,,,
1361,1,3,Burn,Burned,0.5,Low,"Starr, G.; Staudhammer, C. L.; Loescher, H. W.; Mitchell, R.; Whelan, A.; Hiers, J. K.; O'Brien, J. J.",Time series analysis of forest carbon dynamics: recovery of Pinus palustris physiology following a prescribed fire,10.5194/bg-7-1375-2010,RxFire,Pinus palustris,Georgia,31.279,-84.532,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,gC_per_m2_per_yr,,Burned,Mesic site,,,,,,,,,,,,,,,,700.9,124.5,,,,,,,,1361_1,"Temperate Grasslands, Savannas & Shrublands",TemperateGrassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.5,yr,,yr,,,,,,
1361,2,4,Burn,Burned,0.5,Low,"Starr, G.; Staudhammer, C. L.; Loescher, H. W.; Mitchell, R.; Whelan, A.; Hiers, J. K.; O'Brien, J. J.",Time series analysis of forest carbon dynamics: recovery of Pinus palustris physiology following a prescribed fire,10.5194/bg-7-1375-2010,RxFire,Pinus palustris,Georgia,31.279,-84.532,0,0,0,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,gC_per_m2_per_yr,,Burned,Xeric site,,,,,,,,,,,,,,,,686.2,11.3,,,,,,,,1361_2,"Temperate Grasslands, Savannas & Shrublands",TemperateGrassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,yr,,yr,,,,,,
1406,1,1,Control,Control_ref,1,Mixed,"Teixeira, Juliana; Souza, Lara; Le Stradic, Soizig; Fidelis, Alessandra",Fire promotes functional plant diversity and modifies soil carbon dynamics in tropical savanna,10.1007/s11056-014-9447-3,RxFire,tropical savanna,Brazilian Amazon,-13.35,-47.45,1,0,1,0,1,1,0,0,0,0,0,0,g_per_m2,g_per_m2,g_per_kg,,,g_per_m2,g_per_m2,g_per_m2,,,,umolCO2_per_m2_per_sec,umolCO2_per_m2_per_sec,,Control_ref,16 years without fire,43.57,2.81,7.45,,11.82,10.67,225.15,,,,,,1.33E-17,,,,-0.67,,,,,,,,1406_1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,0.209136,0.013488,,,0.745,,0.056736,0.051216,,1.08072,,,,,,,,,,,1.59733E-22,sec,,sec,,sec,,sec,-8.0467E-06,sec,,sec,,,,,,
1406,1,2,Burn,HighFrequency,1,Mixed,"Teixeira, Juliana; Souza, Lara; Le Stradic, Soizig; Fidelis, Alessandra",Fire promotes functional plant diversity and modifies soil carbon dynamics in tropical savanna,10.1007/s11056-014-9447-3,RxFire,tropical savanna,Brazilian Amazon,-13.35,-47.45,1,0,1,0,1,1,0,0,0,0,0,0,g_per_m2,g_per_m2,g_per_kg,,,g_per_m2,g_per_m2,g_per_m2,,,,umolCO2_per_m2_per_sec,umolCO2_per_m2_per_sec,,HighFrequency,Burned every 2 years,267.12,106.7,9.57,,238.18,1540.73,693.91,,,,,,4.84,,,,6.38,,,,,,,,1406_1,"Tropical & Subtropical Grasslands, Savannas & Shrublands",TropicalGrassland,1.282176,0.51216,,,0.957,,1.143264,7.395504,,3.330768,,,,,,,,,,,5.81284E-05,sec,,sec,,sec,,sec,7.66238E-05,sec,,sec,,,,,,
1437,1,1,Control,,13,High,"Ueyama, Masahito; Iwata, Hiroki; Nagano, Hirohiko; Tahara, Narumi; Iwama, Chie; Harazono, Yoshinobu",Carbon dioxide balance in early-successional forests after forest fires in interior Alaska,10.1038/ismej.2014.36,Wildfire,black spruce forest,Alaska,65.0711,-147.2544,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,gC_per_m2_per_yr,gC_per_m2_per_yr,gC_per_m2_per_yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437_1,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,yr,,yr,,yr,,yr,,yr,,yr,,yr,,,,,,
1437,2,2,Control,,4,High,"Ueyama, Masahito; Iwata, Hiroki; Nagano, Hirohiko; Tahara, Narumi; Iwama, Chie; Harazono, Yoshinobu",Carbon dioxide balance in early-successional forests after forest fires in interior Alaska,10.1038/ismej.2014.36,Wildfire,black spruce forest,Alaska,65.2348,-148.565,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,gC_per_m2_per_yr,gC_per_m2_per_yr,gC_per_m2_per_yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437_2,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,yr,,yr,,yr,,yr,,yr,,yr,,yr,,,,,,
1437,1,3,Burn,Burned,13,High,"Ueyama, Masahito; Iwata, Hiroki; Nagano, Hirohiko; Tahara, Narumi; Iwama, Chie; Harazono, Yoshinobu",Carbon dioxide balance in early-successional forests after forest fires in interior Alaska,10.1038/ismej.2014.36,Wildfire,black spruce forest,Alaska,65.0711,-147.2544,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,gC_per_m2_per_yr,gC_per_m2_per_yr,gC_per_m2_per_yr,,Burned,PF site,,,,,,,,,,,,760,,,,707,53,,,,,,,,1437_1,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,760,yr,,yr,,yr,,yr,707,yr,53,yr,,yr,,,,,,
1437,2,4,Burn,Burned,4,High,"Ueyama, Masahito; Iwata, Hiroki; Nagano, Hirohiko; Tahara, Narumi; Iwama, Chie; Harazono, Yoshinobu",Carbon dioxide balance in early-successional forests after forest fires in interior Alaska,10.1038/ismej.2014.36,Wildfire,black spruce forest,Alaska,65.2348,-148.565,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,gC_per_m2_per_yr,gC_per_m2_per_yr,gC_per_m2_per_yr,,Burned,CR site,,,,,,,,,,,,376,,,,462,-86,,,,,,,,1437_2,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,,,,,,,,,,,,376,yr,,yr,,yr,,yr,462,yr,-86,yr,,yr,,,,,,
1480,1,1,Control,PreFire,0.1,Low,"Viner, B.; Parker, M.; Maze, G.; Varnedoe, P.; Leclerc, M.; Starr, G.; Aubrey, D.; Zhang, G.; Duarte, H.",Intermediate time scale response of atmospheric CO2 following prescribed fire in a longleaf pine forest,10.1071/WF05040,RxFire,Pinus palustris,South Carolina,33.23,81.4,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,gC_per_m2_per_sec,,PreFire,unburned year 2012,,,,,,,,,,,,,,,,,0.797,,,,,,,,1480_1,Montane Grasslands & Shrublands,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.797,sec,,sec,,,,,,
1480,2,2,Control,PreFire,0.2,Low,"Viner, B.; Parker, M.; Maze, G.; Varnedoe, P.; Leclerc, M.; Starr, G.; Aubrey, D.; Zhang, G.; Duarte, H.",Intermediate time scale response of atmospheric CO2 following prescribed fire in a longleaf pine forest,10.1071/WF05040,RxFire,Pinus palustris,South Carolina,33.23,81.4,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,gC_per_m2_per_sec,,PreFire,unburned year 2012,,,,,,,,,,,,,,,,,0.525,,,,,,,,1480_2,Montane Grasslands & Shrublands,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.525,sec,,sec,,,,,,
1480,1,3,Burn,Burned,0.1,Low,"Viner, B.; Parker, M.; Maze, G.; Varnedoe, P.; Leclerc, M.; Starr, G.; Aubrey, D.; Zhang, G.; Duarte, H.",Intermediate time scale response of atmospheric CO2 following prescribed fire in a longleaf pine forest,10.1071/WF05040,RxFire,Pinus palustris,South Carolina,33.23,81.4,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,gC_per_m2_per_sec,,Burned,30 days post-burn,,,,,,,,,,,,,,,,,3.677,,,,,,,,1480_1,Montane Grasslands & Shrublands,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.677,sec,,sec,,,,,,
1480,2,4,Burn,Burned,0.2,Low,"Viner, B.; Parker, M.; Maze, G.; Varnedoe, P.; Leclerc, M.; Starr, G.; Aubrey, D.; Zhang, G.; Duarte, H.",Intermediate time scale response of atmospheric CO2 following prescribed fire in a longleaf pine forest,10.1071/WF05040,RxFire,Pinus palustris,South Carolina,33.23,81.4,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,gC_per_m2_per_sec,,Burned,90 days post-burn,,,,,,,,,,,,,,,,,6.758,,,,,,,,1480_2,Montane Grasslands & Shrublands,AlpineBorealForest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.758,sec,,sec,,,,,,
1498,1,1,Control,PreFire,1,Mixed,"Walker, Xanthe J.; Baltzer, Jennifer L.; Bourgeau-Chavez, Laura; Day, Nicola J.; Dieleman, Catherine M.; Johnstone, Jill F.; Kane, Evan S.; Rogers, Brendan M.; Turetsky, Merritt R.; Veraverbeke, Sander; Mack, Michelle C.",Frontiers | Patterns of Ecosystem Structure and Wildfire Carbon Combustion Across Six Ecoregions of the North American Boreal Forest (frontiersin.org),10.3389/ffgc.2020.00087,Wildfire,Picea mariana,AK Boreal Interior,64.383497,-123.850745,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,,,,,gC_per_m2,PreFire,,,,,,,5335.7,1444.9,6780.5,,,,,,,,,,,,,,,,,1498_1,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,53.357,,14.449,,67.805,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,2,2,Control,PreFire,1,Mixed,"Walker, Xanthe J.; Baltzer, Jennifer L.; Bourgeau-Chavez, Laura; Day, Nicola J.; Dieleman, Catherine M.; Johnstone, Jill F.; Kane, Evan S.; Rogers, Brendan M.; Turetsky, Merritt R.; Veraverbeke, Sander; Mack, Michelle C.",Frontiers | Patterns of Ecosystem Structure and Wildfire Carbon Combustion Across Six Ecoregions of the North American Boreal Forest (frontiersin.org),10.3389/ffgc.2020.00087,Wildfire,Picea mariana,Boreal Cordillera,64.307394,-143.801919,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,,,,,gC_per_m2,PreFire,,,,,,,6088.4,1148.2,7236.6,,,,,,,,,,,,,,,,,1498_2,Tundra,AlpineBorealForest,,,,,,,,60.884,,11.482,,72.366,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,3,3,Control,PreFire,1,Mixed,"Walker, Xanthe J.; Baltzer, Jennifer L.; Bourgeau-Chavez, Laura; Day, Nicola J.; Dieleman, Catherine M.; Johnstone, Jill F.; Kane, Evan S.; Rogers, Brendan M.; Turetsky, Merritt R.; Veraverbeke, Sander; Mack, Michelle C.",Frontiers | Patterns of Ecosystem Structure and Wildfire Carbon Combustion Across Six Ecoregions of the North American Boreal Forest (frontiersin.org),10.3389/ffgc.2020.00087,Wildfire,Picea mariana,Taiaga Plains,62.41668,-123.235513,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,,,,,gC_per_m2,PreFire,,,,,,,14462.5,1820.4,16282.9,,,,,,,,,,,,,,,,,1498_3,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,144.625,,18.204,,162.829,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,4,4,Control,PreFire,1,Mixed,"Walker, Xanthe J.; Baltzer, Jennifer L.; Bourgeau-Chavez, Laura; Day, Nicola J.; Dieleman, Catherine M.; Johnstone, Jill F.; Kane, Evan S.; Rogers, Brendan M.; Turetsky, Merritt R.; Veraverbeke, Sander; Mack, Michelle C.",Frontiers | Patterns of Ecosystem Structure and Wildfire Carbon Combustion Across Six Ecoregions of the North American Boreal Forest (frontiersin.org),10.3389/ffgc.2020.00087,Wildfire,Picea mariana,Taiga Shield,62.820889,-119.016763,1,1,1,0,0,0,0,0,0,0,1,0,,,,,,,gC_per_m2,gC_per_m2,gC_per_m2,,,,,gC_per_m2,PreFire,,,,,,,11577.1,875.5,12452.6,,,,,,,,,,,,,,,,,1498_4,Boreal Forests/Taiga,AlpineBorealForest,,,,,,,,115.771,,8.755,,124.526,,,,,,,,,,,,,,,,,,,,,,,,,,
